all_checkpoint_detector_flip,art_install_pass,behavior_ioc_pass,condition,cumulative_art_install_pass,cumulative_behavior_ioc_pass,cumulative_detector_flip,cumulative_edit_applied_pass,cumulative_repack_pass,cumulative_smoke_pass,detector_flip,edit_applied_pass,failure_category,ineligible_reason,latent_cosine,latent_delta_l2,matching_detector_flip,matching_malware_probability_delta,matching_modified_malware_probability,matching_original_malware_probability,realized_delta_l2,relative_target_distance,repack_pass,seed,smoke_pass,source_id,stage,status
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.04703117907047272,0.13586314022541046,False,3.913592081516981e-07,0.00031625412520952523,0.00031586276600137353,0.003967867698520422,0.9990524649620056,True,42,False,source_059,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.07735326886177063,0.13586314022541046,False,0.00022739276755601168,0.0005432555335573852,0.00031586276600137353,0.7139726281166077,5.272850036621094,True,42,False,source_059,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.03847837448120117,0.13586314022541046,False,3.0366936698555946e-07,0.0003161664353683591,0.00031586276600137353,0.0031943300273269415,0.9993715286254883,True,42,False,source_059,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.05298786237835884,0.13586314022541046,False,-2.1100277081131935e-08,0.0003158416657242924,0.00031586276600137353,0.013792160898447037,0.9997736215591431,True,42,False,source_059,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.037791211158037186,0.13645868003368378,False,-7.152557373046875e-07,0.9980218410491943,0.9980225563049316,0.007898585870862007,0.9994876384735107,True,42,True,source_017,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0011364442761987448,0.13645868003368378,False,-1.1920928955078125e-06,0.9980213642120361,0.9980225563049316,0.008654075674712658,1.0019370317459106,True,42,True,source_017,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.061118971556425095,0.13645868003368378,False,7.957220077514648e-05,0.9981021285057068,0.9980225563049316,0.7196431756019592,5.307291030883789,True,42,True,source_017,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.0011364442761987448,0.13645868003368378,False,-1.1920928955078125e-06,0.9980213642120361,0.9980225563049316,0.008654075674712658,1.0019370317459106,True,42,True,source_017,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.02379867248237133,0.13645868003368378,False,-2.2649765014648438e-06,0.9980202913284302,0.9980225563049316,0.2819240093231201,2.273770332336426,True,42,True,source_017,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.033853307366371155,0.1366819143295288,False,-2.5033950805664062e-06,0.9977461695671082,0.9977486729621887,0.006947887130081654,0.9995710849761963,True,42,True,source_072,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.024729589000344276,0.1366819143295288,False,-3.635883331298828e-06,0.9977450370788574,0.9977486729621887,0.007498661521822214,1.0001482963562012,True,42,True,source_072,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.07895825803279877,0.1366819143295288,False,-0.0003567337989807129,0.997391939163208,0.9977486729621887,0.7108170390129089,5.217677593231201,True,42,True,source_072,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.024729589000344276,0.1366819143295288,False,-3.635883331298828e-06,0.9977450370788574,0.9977486729621887,0.007498661521822214,1.0001482963562012,True,42,True,source_072,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.04042922332882881,0.1366819143295288,False,1.6868114471435547e-05,0.9977655410766602,0.9977486729621887,0.05136561393737793,1.0539648532867432,True,42,True,source_072,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.05275017023086548,0.13758881390094757,False,1.1460863996119036e-16,1.7026551474069382e-14,1.691194283410819e-14,0.007978221401572227,0.9986215233802795,True,42,False,source_029,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.0045796530321240425,0.13758881390094757,False,1.662048049102388e-17,1.6928563314599215e-14,1.691194283410819e-14,0.008813051506876945,1.0017565488815308,True,42,False,source_029,gated,complete
False,False,False,destructive_upper,False,False,False,True,True,False,False,True,,,0.06503809243440628,0.13758881390094757,False,9.0003857502758e-16,1.781198140913577e-14,1.691194283410819e-14,0.7029950022697449,5.142106533050537,True,42,False,source_029,gated,complete
False,False,True,random_direction,False,False,False,True,True,False,False,True,,,0.05275017023086548,0.13758881390094757,False,1.1460863996119036e-16,1.7026551474069382e-14,1.691194283410819e-14,0.007978221401572227,0.9986215233802795,True,42,False,source_029,gated,complete
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.058539099991321564,0.13758881390094757,False,6.4848842441789234e-18,1.691842771835237e-14,1.691194283410819e-14,0.006431042682379484,0.9983549118041992,True,42,False,source_029,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.037791211158037186,0.13645868003368378,False,-7.152557373046875e-07,0.9980218410491943,0.9980225563049316,0.007898585870862007,0.9994876384735107,True,42,True,source_073,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0011364426463842392,0.13645868003368378,False,-1.1920928955078125e-06,0.9980213642120361,0.9980225563049316,0.008654075674712658,1.0019370317459106,True,42,True,source_073,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.061118971556425095,0.13645868003368378,False,7.957220077514648e-05,0.9981021285057068,0.9980225563049316,0.7196431756019592,5.307291030883789,True,42,True,source_073,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.014134484343230724,0.13645868003368378,False,7.152557373046875e-07,0.998023271560669,0.9980225563049316,0.006315240636467934,1.00041663646698,True,42,True,source_073,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.04616806283593178,0.13645868003368378,False,-4.887580871582031e-06,0.9980176687240601,0.9980225563049316,0.2970716655254364,2.35336971282959,True,42,True,source_073,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.03475729748606682,0.13659894466400146,False,-1.6689300537109375e-06,0.9988518953323364,0.9988535642623901,0.006004509050399065,0.9994382262229919,True,42,True,source_019,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.02461189217865467,0.13659894466400146,False,-2.0265579223632812e-06,0.9988515377044678,0.9988535642623901,0.006477887276560068,0.9999573230743408,True,42,True,source_019,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.07729007303714752,0.13659894466400146,False,-0.0002167820930480957,0.998636782169342,0.9988535642623901,0.7154834866523743,5.255978107452393,True,42,True,source_019,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.02461189217865467,0.13659894466400146,False,-2.0265579223632812e-06,0.9988515377044678,0.9988535642623901,0.006477887276560068,0.9999573230743408,True,42,True,source_019,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.0337887741625309,0.13659894466400146,False,3.5762786865234375e-07,0.9988539218902588,0.9988535642623901,0.029955139383673668,1.0164989233016968,True,42,True,source_019,gated,complete
False,False,True,latent_cosine,False,False,False,True,True,False,False,True,,,0.07589970529079437,0.13586314022541046,False,1.0858930181711912e-06,0.0003169486590195447,0.00031586276600137353,0.0037051853723824024,0.9983006715774536,True,42,False,source_052,gated,complete
False,False,True,semantics_preserving,False,False,False,True,True,False,False,True,,,0.04703117907047272,0.13586314022541046,False,3.913592081516981e-07,0.00031625412520952523,0.00031586276600137353,0.003967867698520422,0.9990524649620056,True,42,False,source_052,gated,complete
False,False,True,destructive_upper,False,False,False,True,True,False,False,True,,,0.07735326886177063,0.13586314022541046,False,0.00022739276755601168,0.0005432555335573852,0.00031586276600137353,0.7139726281166077,5.272850036621094,True,42,False,source_052,gated,complete
,,,random_direction,,,,,,,,,materialization_invalid_register,,,,,,,,,,,42,,source_052,,failed
False,False,True,random_method,False,False,False,True,True,False,False,True,,,0.012527260929346085,0.13586314022541046,False,-1.3853423297405243e-08,0.0003158489125780761,0.00031586276600137353,0.04799283295869827,1.056376338005066,True,42,False,source_052,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.02129572071135044,0.13662587106227875,False,-3.9458274841308594e-05,0.9797471761703491,0.9797866344451904,0.005470378790050745,0.9999489784240723,True,42,True,source_036,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.02129572071135044,0.13662587106227875,False,-3.9458274841308594e-05,0.9797471761703491,0.9797866344451904,0.005470378790050745,0.9999489784240723,True,42,True,source_036,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07423671334981918,0.13662587106227875,False,-0.008333921432495117,0.9714527130126953,0.9797866344451904,0.7063252925872803,5.1922078132629395,True,42,True,source_036,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.02051256224513054,0.13662587106227875,False,-6.61015510559082e-05,0.9797205328941345,0.9797866344451904,0.005045462399721146,0.9999244213104248,True,42,True,source_036,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.020381391048431396,0.13662587106227875,False,7.426738739013672e-05,0.9798609018325806,0.9797866344451904,0.0631323829293251,1.0930161476135254,True,42,True,source_036,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.037791211158037186,0.13645868003368378,False,-7.152557373046875e-07,0.9980218410491943,0.9980225563049316,0.007898585870862007,0.9994876384735107,True,42,True,source_022,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0011364442761987448,0.13645868003368378,False,-1.1920928955078125e-06,0.9980213642120361,0.9980225563049316,0.008654075674712658,1.0019370317459106,True,42,True,source_022,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.0611189603805542,0.13645868003368378,False,7.957220077514648e-05,0.9981021285057068,0.9980225563049316,0.7196431756019592,5.307291030883789,True,42,True,source_022,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.02088281512260437,0.13645868003368378,False,1.5497207641601562e-06,0.9980241060256958,0.9980225563049316,0.005815763957798481,1.0017966032028198,True,42,True,source_022,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.014751579612493515,0.13645868003368378,False,-1.4960765838623047e-05,0.998007595539093,0.9980225563049316,0.09805500507354736,1.22275972366333,True,42,True,source_022,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.029075101017951965,0.13699644804000854,False,1.6689300537109375e-06,0.9988715052604675,0.9988698363304138,0.0273240078240633,1.013993263244629,True,42,True,source_071,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0027429538313299417,0.13699644804000854,False,3.5762786865234375e-07,0.9988701939582825,0.9988698363304138,0.03004702366888523,1.0231819152832031,True,42,True,source_071,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,-0.004694612696766853,0.13699644804000854,False,2.6285648345947266e-05,0.9988961219787598,0.9988698363304138,0.3941776156425476,3.050537109375,True,42,True,source_071,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.014732718467712402,0.13699644804000854,False,1.6689300537109375e-06,0.9988715052604675,0.9988698363304138,0.02165141887962818,1.0147091150283813,True,42,True,source_071,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.05423971265554428,0.13699644804000854,False,-3.993511199951172e-06,0.9988658428192139,0.9988698363304138,0.10328996181488037,1.2192898988723755,True,42,True,source_071,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.029852762818336487,0.13610051572322845,False,0.0,0.9881525635719299,0.9881525635719299,4.267856290596228e-09,1.0,True,42,True,source_053,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.012044958770275116,0.13610051572322845,False,-5.8531761169433594e-05,0.9880940318107605,0.9881525635719299,0.004027894698083401,1.0000814199447632,True,42,True,source_053,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.06149338185787201,0.13610051572322845,False,-0.0021918416023254395,0.9859607219696045,0.9881525635719299,0.72514408826828,5.360257148742676,True,42,True,source_053,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.009980250149965286,0.13610051572322845,False,-2.5928020477294922e-05,0.9881266355514526,0.9881525635719299,0.0035748255904763937,1.0000827312469482,True,42,True,source_053,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,-0.045245036482810974,0.13610051572322845,False,-1.990795135498047e-05,0.988132655620575,0.9881525635719299,0.10546500235795975,1.2925167083740234,True,42,True,source_053,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.04035935923457146,0.13586731255054474,False,-3.6954879760742188e-06,0.9953843951225281,0.9953880906105042,0.007898585870862007,0.9993433952331543,True,42,True,source_018,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.0002113810187438503,0.13586731255054474,False,-3.0994415283203125e-06,0.9953849911689758,0.9953880906105042,0.008654075674712658,1.002039909362793,True,42,True,source_018,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.062103480100631714,0.13586731255054474,False,-7.098913192749023e-05,0.9953171014785767,0.9953880906105042,0.7196431756019592,5.328858852386475,True,42,True,source_018,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.0078111193142831326,0.13586731255054474,False,2.4437904357910156e-06,0.9953905344009399,0.9953880906105042,0.006315240636467934,1.0007169246673584,True,42,True,source_018,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.018650956451892853,0.13586731255054474,False,-1.8715858459472656e-05,0.9953693747520447,0.9953880906105042,0.0807669535279274,1.1537772417068481,True,42,True,source_018,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.037791211158037186,0.13645868003368378,False,-7.152557373046875e-07,0.9980218410491943,0.9980225563049316,0.007898585870862007,0.9994876384735107,True,42,True,source_012,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0011364457895979285,0.13645868003368378,False,-1.1920928955078125e-06,0.9980213642120361,0.9980225563049316,0.008654075674712658,1.0019370317459106,True,42,True,source_012,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.0611189603805542,0.13645868003368378,False,7.957220077514648e-05,0.9981021285057068,0.9980225563049316,0.7196431756019592,5.307291030883789,True,42,True,source_012,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.014134481549263,0.13645868003368378,False,7.152557373046875e-07,0.998023271560669,0.9980225563049316,0.006315240636467934,1.00041663646698,True,42,True,source_012,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.015119083225727081,0.13645868003368378,False,-1.806020736694336e-05,0.9980044960975647,0.9980225563049316,0.05308228358626366,1.0675005912780762,True,42,True,source_012,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.04974305257201195,0.13752901554107666,False,-6.252527236938477e-05,0.9800305962562561,0.9800931215286255,0.0046486081555485725,0.9988894462585449,True,42,True,source_021,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.00919631402939558,0.13752901554107666,False,-3.0338764190673828e-05,0.9800627827644348,0.9800931215286255,0.00502280006185174,1.000331163406372,True,42,True,source_021,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.06711068004369736,0.13752901554107666,False,-0.0010241866111755371,0.97906893491745,0.9800931215286255,0.7067594528198242,5.16908073425293,True,42,True,source_021,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.00919631402939558,0.13752901554107666,False,-3.0338764190673828e-05,0.9800627827644348,0.9800931215286255,0.00502280006185174,1.000331163406372,True,42,True,source_021,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.023028358817100525,0.13752901554107666,False,-4.351139068603516e-06,0.9800887703895569,0.9800931215286255,0.26864638924598694,2.1738736629486084,True,42,True,source_021,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.06532324105501175,0.13635407388210297,False,4.979968070983887e-05,0.33141857385635376,0.3313687741756439,0.0035810477565973997,0.9986283779144287,True,42,True,source_051,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.04128479212522507,0.13635407388210297,False,-2.8133392333984375e-05,0.33134064078330994,0.3313687741756439,0.003942033741623163,0.999224066734314,True,42,True,source_051,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.05335262045264244,0.13635407388210297,False,-0.010830610990524292,0.32053816318511963,0.3313687741756439,0.7804311513900757,5.757467746734619,True,42,True,source_051,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04128479212522507,0.13635407388210297,False,-2.8133392333984375e-05,0.33134064078330994,0.3313687741756439,0.003942033741623163,0.999224066734314,True,42,True,source_051,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.0148402014747262,0.13635407388210297,False,9.924173355102539e-06,0.331378698348999,0.3313687741756439,0.20426160097122192,1.7887459993362427,True,42,True,source_051,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.037793006747961044,0.136458158493042,False,-3.5762786865234375e-06,0.9979762434959412,0.9979798197746277,0.007898585870862007,0.9994876384735107,True,42,True,source_044,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.0011340134078636765,0.136458158493042,False,-1.9073486328125e-06,0.9979779124259949,0.9979798197746277,0.008654075674712658,1.0019371509552002,True,42,True,source_044,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.061116501688957214,0.136458158493042,False,-7.206201553344727e-05,0.9979077577590942,0.9979798197746277,0.7196431756019592,5.307312965393066,True,42,True,source_044,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.037793006747961044,0.136458158493042,False,-3.5762786865234375e-06,0.9979762434959412,0.9979798197746277,0.007898585870862007,0.9994876384735107,True,42,True,source_044,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.018095914274454117,0.136458158493042,False,1.3530254364013672e-05,0.9979933500289917,0.9979798197746277,0.1164245530962944,1.302709698677063,True,42,True,source_044,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.04809430614113808,0.13777859508991241,False,1.2278556823730469e-05,0.9900924563407898,0.9900801777839661,0.0021758880466222763,0.9993650317192078,True,42,True,source_003,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.018144255504012108,0.13777859508991241,False,6.318092346191406e-06,0.9900864958763123,0.9900801777839661,0.0038255895487964153,1.0008889436721802,True,42,True,source_003,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.03632016107439995,0.13777859508991241,False,-0.004070758819580078,0.986009418964386,0.9900801777839661,0.7435547113418579,5.452773094177246,True,42,True,source_003,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.03542323410511017,0.13777859508991241,False,-5.602836608886719e-06,0.9900745749473572,0.9900801777839661,0.0032254697289317846,1.0011026859283447,True,42,True,source_003,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.045077428221702576,0.13777859508991241,False,-1.2516975402832031e-06,0.9900789260864258,0.9900801777839661,0.005472864024341106,0.9989978671073914,True,42,True,source_003,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.07188611477613449,0.13561686873435974,False,-0.0001404881477355957,0.995535135269165,0.9956756234169006,0.006013000383973122,0.9977933168411255,True,42,True,source_031,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.033905722200870514,0.13561686873435974,False,-8.434057235717773e-05,0.9955912828445435,0.9956756234169006,0.00655018724501133,0.9995288252830505,True,42,True,source_031,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.09409674257040024,0.13561686873435974,False,-0.019396603107452393,0.9762790203094482,0.9956756234169006,0.7104515433311462,5.24001407623291,True,42,True,source_031,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.07188611477613449,0.13561686873435974,False,-0.0001404881477355957,0.995535135269165,0.9956756234169006,0.006013000383973122,0.9977933168411255,True,42,True,source_031,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.050869300961494446,0.13561686873435974,False,1.2278556823730469e-05,0.9956879019737244,0.9956756234169006,0.03581695258617401,1.021215796470642,True,42,True,source_031,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.05025041103363037,0.1326340138912201,False,-9.357929229736328e-06,0.9956085085868835,0.9956178665161133,0.007425898220390081,0.9987531900405884,True,42,True,source_049,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018888240680098534,0.1326340138912201,False,-1.728534698486328e-05,0.9956005811691284,0.9956178665161133,0.00826126616448164,1.0007630586624146,True,42,True,source_049,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,True,False,True,,,0.08039272576570511,0.1326340138912201,False,-3.355741500854492e-05,0.9955843091011047,0.9956178665161133,0.7190543413162231,5.433165073394775,True,42,True,source_049,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,-0.014092028141021729,0.1326340138912201,False,2.9206275939941406e-06,0.9956207871437073,0.9956178665161133,0.005483194254338741,1.0014361143112183,True,42,True,source_049,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.04525018110871315,0.1326340138912201,False,-3.0279159545898438e-05,0.9955875873565674,0.9956178665161133,0.032651547342538834,1.0189820528030396,True,42,True,source_049,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14485183358192444,0.13699354231357574,False,-2.8848648071289062e-05,0.9998422861099243,0.9998711347579956,0.20403528213500977,1.6693623065948486,True,43,True,source_065,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.017705067992210388,0.13699354231357574,False,-5.245208740234375e-06,0.9998658895492554,0.9998711347579956,0.21131421625614166,1.8233823776245117,True,43,True,source_065,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07512323558330536,0.13699354231357574,False,-4.786252975463867e-05,0.999823272228241,0.9998711347579956,0.5345504283905029,3.954672336578369,True,43,True,source_065,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.017705067992210388,0.13699354231357574,False,-5.245208740234375e-06,0.9998658895492554,0.9998711347579956,0.21131421625614166,1.8233823776245117,True,43,True,source_065,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.08843275904655457,0.13699354231357574,False,2.384185791015625e-07,0.9998713731765747,0.9998711347579956,0.1009635478258133,1.1886179447174072,True,43,True,source_065,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.14461307227611542,0.13703252375125885,False,-1.537799835205078e-05,0.9999265670776367,0.9999419450759888,0.20403528213500977,1.6692341566085815,True,43,True,source_039,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.018492896109819412,0.13703252375125885,False,-2.86102294921875e-06,0.9999390840530396,0.9999419450759888,0.21131421625614166,1.8223488330841064,True,43,True,source_039,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07449264079332352,0.13703252375125885,False,-2.586841583251953e-05,0.9999160766601562,0.9999419450759888,0.5345504283905029,3.9542200565338135,True,43,True,source_039,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.04979661479592323,0.13703252375125885,False,-1.2159347534179688e-05,0.9999297857284546,0.9999419450759888,0.1838044375181198,1.632651925086975,True,43,True,source_039,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.08405773341655731,0.13703252375125885,False,-1.0728836059570312e-06,0.9999408721923828,0.9999419450759888,0.09805500507354736,1.1797157526016235,True,43,True,source_039,gated,complete
False,True,True,latent_cosine,True,False,False,True,True,False,False,True,,,0.034871701151132584,0.13706615567207336,False,-0.00015926361083984375,0.9987629652023315,0.9989222288131714,0.10183846205472946,1.2248315811157227,True,43,False,source_008,gated,complete
False,True,True,semantics_preserving,True,False,False,True,True,False,False,True,,,-0.008733527734875679,0.13706615567207336,False,8.940696716308594e-07,0.998923122882843,0.9989222288131714,0.10733430832624435,1.2754993438720703,True,43,False,source_008,gated,complete
False,True,False,destructive_upper,True,False,False,True,True,False,False,True,,,0.022446731105446815,0.13706615567207336,False,-0.00021350383758544922,0.9987087249755859,0.9989222288131714,0.6511725783348083,4.83288049697876,True,43,False,source_008,gated,complete
False,True,True,random_direction,True,False,False,True,True,False,False,True,,,0.01858510635793209,0.13706615567207336,False,-0.00012111663818359375,0.9988011121749878,0.9989222288131714,0.0882784053683281,1.1793513298034668,True,43,False,source_008,gated,complete
False,True,True,random_method,True,False,False,True,True,False,False,True,,,0.034174010157585144,0.13706615567207336,False,-1.430511474609375e-05,0.9989079236984253,0.9989222288131714,0.1263914555311203,1.3368921279907227,True,43,False,source_008,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.1487341821193695,0.13715307414531708,False,-0.0001698136329650879,0.9992976188659668,0.9994674324989319,0.20403528213500977,1.6645011901855469,True,43,True,source_061,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,0.016001101583242416,0.13715307414531708,False,-3.349781036376953e-05,0.9994339346885681,0.9994674324989319,0.21131421625614166,1.8233225345611572,True,43,True,source_061,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.07532164454460144,0.13715307414531708,False,-0.00034117698669433594,0.9991262555122375,0.9994674324989319,0.5345504283905029,3.9500844478607178,True,43,True,source_061,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.0931382030248642,0.13715307414531708,False,-0.00013715028762817383,0.9993302822113037,0.9994674324989319,0.1813296228647232,1.5816650390625,True,43,True,source_061,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.09113426506519318,0.13715307414531708,False,-2.86102294921875e-06,0.9994645714759827,0.9994674324989319,0.04040282592177391,1.0164082050323486,True,43,True,source_061,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.028913166373968124,0.1376388520002365,False,-1.1920928955078125e-07,0.9999451637268066,0.9999452829360962,0.003959659952670336,0.9995819926261902,True,43,True,source_045,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.01683373935520649,0.1376388520002365,False,1.1920928955078125e-07,0.9999454021453857,0.9999452829360962,0.00502280006185174,1.001279354095459,True,43,True,source_045,gated,complete
False,True,True,destructive_upper,True,True,False,True,True,True,False,True,,,0.03375190496444702,0.1376388520002365,False,5.4836273193359375e-06,0.9999507665634155,0.9999452829360962,0.7067594528198242,5.198115348815918,True,43,True,source_045,gated,complete
False,True,True,random_direction,True,True,False,True,True,True,False,True,,,0.028913166373968124,0.1376388520002365,False,-1.1920928955078125e-07,0.9999451637268066,0.9999452829360962,0.003959659952670336,0.9995819926261902,True,43,True,source_045,gated,complete
False,True,True,random_method,True,True,False,True,True,True,False,True,,,0.022206749767065048,0.1376388520002365,False,-1.1920928955078125e-07,0.9999451637268066,0.9999452829360962,0.012293669395148754,1.0020034313201904,True,43,True,source_045,gated,complete
False,True,True,latent_cosine,True,True,False,True,True,True,False,True,,,0.025516726076602936,0.1367342174053192,False,7.62939453125e-05,0.9743016958236694,0.9742254018783569,0.0029000320937484503,0.9996837377548218,True,43,True,source_025,gated,complete
False,True,True,semantics_preserving,True,True,False,True,True,True,False,True,,,-0.008731811307370663,0.1367342174053192,False,0.00023949146270751953,0.9744648933410645,0.9742254018783569,0.003979527857154608,1.000677466392517,True,43,True,source_025,gated,complete
